name,launch date,source,tdp (W),cores,threads
Ryzen 3 PRO 3200GE  - AMD,2019-09-30,https://en.wikichip.org/wiki/amd/ryzen_3/pro_3200ge,35.0,4,4.0
Ryzen 3 PRO 3300U  - AMD,2019-04-08,https://en.wikichip.org/wiki/amd/ryzen_3/pro_3300u,15.0,4,4.0
Ryzen 3 PRO 4350G  - AMD,2020-07-21,https://en.wikichip.org/wiki/amd/ryzen_3/pro_4350g,65.0,4,8.0
Ryzen 3 PRO 4350GE  - AMD,2020-07-21,https://en.wikichip.org/wiki/amd/ryzen_3/pro_4350ge,35.0,4,8.0
Ryzen 3 PRO 4450U  - AMD,2020-05-07,https://en.wikichip.org/wiki/amd/ryzen_3/pro_4450u,15.0,4,8.0
Ryzen 3 PRO 5350G  - AMD,2021-06-01,https://en.wikichip.org/wiki/amd/ryzen_3/pro_5350g,65.0,4,8.0
Ryzen 3 PRO 5350GE  - AMD,2021-06-01,https://en.wikichip.org/wiki/amd/ryzen_3/pro_5350ge,35.0,4,8.0
Ryzen 3 PRO 5450U  - AMD,2021-03-16,https://en.wikichip.org/wiki/amd/ryzen_3/pro_5450u,15.0,4,8.0
Ryzen 5 1400  - AMD,2017-04-11,https://en.wikichip.org/wiki/amd/ryzen_5/1400,65.0,4,8.0
Ryzen 5 1500X  - AMD,2017-04-11,https://en.wikichip.org/wiki/amd/ryzen_5/1500x,65.0,4,8.0
Ryzen 5 1600  - AMD,2017-04-11,https://en.wikichip.org/wiki/amd/ryzen_5/1600,65.0,6,12.0
Ryzen 5 1600X  - AMD,2017-04-11,https://en.wikichip.org/wiki/amd/ryzen_5/1600x,95.0,6,12.0
Ryzen 5 2400G  - AMD,2018-02-12,https://en.wikichip.org/wiki/amd/ryzen_5/2400g,65.0,4,8.0
Ryzen 5 2400GE  - AMD,2018-04-19,https://en.wikichip.org/wiki/amd/ryzen_5/2400ge,35.0,4,8.0
Ryzen 5 2500U  - AMD,2017-10-26,https://en.wikichip.org/wiki/amd/ryzen_5/2500u,15.0,4,8.0
Ryzen 5 2500X  - AMD,2018-09-10,https://en.wikichip.org/wiki/amd/ryzen_5/2500x,65.0,4,8.0
Ryzen 5 2600  - AMD,2018-04-19,https://en.wikichip.org/wiki/amd/ryzen_5/2600,65.0,6,12.0
Ryzen 5 2600E  - AMD,2018-09-10,https://en.wikichip.org/wiki/amd/ryzen_5/2600e,45.0,6,12.0
Ryzen 5 2600H  - AMD,2018-09-10,https://en.wikichip.org/wiki/amd/ryzen_5/2600h,45.0,4,8.0
Ryzen 5 2600X  - AMD,2018-04-19,https://en.wikichip.org/wiki/amd/ryzen_5/2600x,95.0,6,12.0
Ryzen 5 3400G  - AMD,2019-07-07,https://en.wikichip.org/wiki/amd/ryzen_5/3400g,65.0,4,8.0
Ryzen 5 3500  - AMD,,https://en.wikichip.org/wiki/amd/ryzen_5/3500,65.0,6,6.0
Ryzen 5 3500U  - AMD,2019-01-06,https://en.wikichip.org/wiki/amd/ryzen_5/3500u,15.0,4,8.0
Ryzen 5 3500X  - AMD,,https://en.wikichip.org/wiki/amd/ryzen_5/3500x,65.0,6,6.0
Ryzen 5 3550H  - AMD,2019-01-06,https://en.wikichip.org/wiki/amd/ryzen_5/3550h,35.0,4,8.0
Ryzen 5 3580U  - AMD,2019-10-01,https://en.wikichip.org/wiki/amd/ryzen_5/3580u,15.0,4,8.0
Ryzen 5 3600  - AMD,2019-07-07,https://en.wikichip.org/wiki/amd/ryzen_5/3600,65.0,6,12.0
Ryzen 5 3600X  - AMD,2019-07-07,https://en.wikichip.org/wiki/amd/ryzen_5/3600x,95.0,6,12.0
Ryzen 5 3600XT  - AMD,2020-07-07,https://en.wikichip.org/wiki/amd/ryzen_5/3600xt,95.0,6,12.0
Ryzen 5 4500U  - AMD,2020-01-06,https://en.wikichip.org/wiki/amd/ryzen_5/4500u,15.0,6,6.0
Ryzen 5 4600G  - AMD,2020-07-21,https://en.wikichip.org/wiki/amd/ryzen_5/4600g,65.0,6,12.0
Ryzen 5 4600GE  - AMD,2020-07-21,https://en.wikichip.org/wiki/amd/ryzen_5/4600ge,35.0,6,12.0
Ryzen 5 4600H  - AMD,2020-01-06,https://en.wikichip.org/wiki/amd/ryzen_5/4600h,45.0,6,12.0
Ryzen 5 4600HS  - AMD,2020-03-16,https://en.wikichip.org/wiki/amd/ryzen_5/4600hs,35.0,6,12.0
Ryzen 5 4600U  - AMD,2020-01-06,https://en.wikichip.org/wiki/amd/ryzen_5/4600u,15.0,6,12.0
Ryzen 5 4680U  - AMD,2021-04-13,https://en.wikichip.org/wiki/amd/ryzen_5/4680u,15.0,6,12.0
Ryzen 5 5500U  - AMD,2021-01-12,https://en.wikichip.org/wiki/amd/ryzen_5/5500u,15.0,6,12.0
Ryzen 5 5600G  - AMD,2021-04-13,https://en.wikichip.org/wiki/amd/ryzen_5/5600g,65.0,6,12.0
Ryzen 5 5600GE  - AMD,2021-04-13,https://en.wikichip.org/wiki/amd/ryzen_5/5600ge,35.0,6,12.0
Ryzen 5 5600H  - AMD,2021-01-12,https://en.wikichip.org/wiki/amd/ryzen_5/5600h,45.0,6,12.0
Ryzen 5 5600HS  - AMD,2021-01-12,https://en.wikichip.org/wiki/amd/ryzen_5/5600hs,35.0,6,12.0
Ryzen 5 5600U  - AMD,2021-01-12,https://en.wikichip.org/wiki/amd/ryzen_5/5600u,15.0,6,12.0
Ryzen 5 5600X  - AMD,2020-11-05,https://en.wikichip.org/wiki/amd/ryzen_5/5600x,65.0,6,12.0
Ryzen 5 7600X  - AMD,,https://en.wikichip.org/wiki/amd/ryzen_5/7600x,105.0,6,12.0
Ryzen 5 PRO 1500  - AMD,2017-06-29,https://en.wikichip.org/wiki/amd/ryzen_5/pro_1500,65.0,4,8.0
Ryzen 5 PRO 1600  - AMD,,https://en.wikichip.org/wiki/amd/ryzen_5/pro_1600,65.0,6,12.0
Ryzen 5 PRO 2400G  - AMD,2018-05-10,https://en.wikichip.org/wiki/amd/ryzen_5/pro_2400g,65.0,4,8.0
Ryzen 5 PRO 2400GE  - AMD,2018-05-10,https://en.wikichip.org/wiki/amd/ryzen_5/pro_2400ge,35.0,4,8.0
Ryzen 5 PRO 2500U  - AMD,2018-01-08,https://en.wikichip.org/wiki/amd/ryzen_5/pro_2500u,15.0,4,8.0
Ryzen 5 PRO 2600  - AMD,2018-09-06,https://en.wikichip.org/wiki/amd/ryzen_5/pro_2600,65.0,6,12.0
Ryzen 5 PRO 3400G  - AMD,2019-09-30,https://en.wikichip.org/wiki/amd/ryzen_5/pro_3400g,65.0,4,8.0
Ryzen 5 PRO 3400GE  - AMD,2019-09-30,https://en.wikichip.org/wiki/amd/ryzen_5/pro_3400ge,35.0,4,8.0
Ryzen 5 PRO 3500U  - AMD,2019-04-08,https://en.wikichip.org/wiki/amd/ryzen_5/pro_3500u,15.0,4,8.0
Ryzen 5 PRO 3600  - AMD,2019-09-30,https://en.wikichip.org/wiki/amd/ryzen_5/pro_3600,65.0,6,12.0
Ryzen 5 PRO 4650G  - AMD,2020-07-21,https://en.wikichip.org/wiki/amd/ryzen_5/pro_4650g,65.0,6,12.0
Ryzen 5 PRO 4650GE  - AMD,2020-07-21,https://en.wikichip.org/wiki/amd/ryzen_5/pro_4650ge,35.0,6,12.0
Ryzen 5 PRO 4650U  - AMD,2020-05-07,https://en.wikichip.org/wiki/amd/ryzen_5/pro_4650u,15.0,6,12.0
Ryzen 5 PRO 5650GE  - AMD,2021-06-01,https://en.wikichip.org/wiki/amd/ryzen_5/pro_5650ge,35.0,6,12.0
Ryzen 5 PRO 5650U  - AMD,2021-03-16,https://en.wikichip.org/wiki/amd/ryzen_5/pro_5650u,15.0,6,12.0
Ryzen 7 1700  - AMD,2017-03-02,https://en.wikichip.org/wiki/amd/ryzen_7/1700,65.0,8,16.0
Ryzen 7 1700X  - AMD,2017-03-02,https://en.wikichip.org/wiki/amd/ryzen_7/1700x,95.0,8,16.0
Ryzen 7 1800X  - AMD,2017-03-02,https://en.wikichip.org/wiki/amd/ryzen_7/1800x,95.0,8,16.0
Ryzen 7 2700  - AMD,2018-04-19,https://en.wikichip.org/wiki/amd/ryzen_7/2700,65.0,8,16.0
Ryzen 7 2700E  - AMD,2018-09-10,https://en.wikichip.org/wiki/amd/ryzen_7/2700e,45.0,8,16.0
Ryzen 7 2700U  - AMD,2017-10-26,https://en.wikichip.org/wiki/amd/ryzen_7/2700u,15.0,4,8.0
Ryzen 7 2700X Gold Edition  - AMD,2019-04-29,https://en.wikichip.org/wiki/amd/ryzen_7/2700x_gold_edition,105.0,8,16.0
Ryzen 7 2700X  - AMD,2018-04-19,https://en.wikichip.org/wiki/amd/ryzen_7/2700x,105.0,8,16.0
Ryzen 7 2800H  - AMD,2018-09-10,https://en.wikichip.org/wiki/amd/ryzen_7/2800h,45.0,4,8.0
Ryzen 7 3700U  - AMD,2019-01-06,https://en.wikichip.org/wiki/amd/ryzen_7/3700u,15.0,4,8.0
Ryzen 7 3700X  - AMD,2019-07-07,https://en.wikichip.org/wiki/amd/ryzen_7/3700x,65.0,8,16.0
Ryzen 7 3750H  - AMD,2019-01-06,https://en.wikichip.org/wiki/amd/ryzen_7/3750h,35.0,4,8.0
Ryzen 7 3780U  - AMD,2019-10-01,https://en.wikichip.org/wiki/amd/ryzen_7/3780u,15.0,4,8.0
Ryzen 7 3800X  - AMD,2019-07-07,https://en.wikichip.org/wiki/amd/ryzen_7/3800x,105.0,8,16.0
Ryzen 7 3800XT  - AMD,2020-07-07,https://en.wikichip.org/wiki/amd/ryzen_7/3800xt,105.0,8,16.0
Ryzen 7 4700G  - AMD,2020-07-21,https://en.wikichip.org/wiki/amd/ryzen_7/4700g,65.0,8,16.0
Ryzen 7 4700GE  - AMD,2020-07-21,https://en.wikichip.org/wiki/amd/ryzen_7/4700ge,35.0,8,16.0
Ryzen 7 4700U  - AMD,2020-01-06,https://en.wikichip.org/wiki/amd/ryzen_7/4700u,15.0,8,8.0
Ryzen 7 4800H  - AMD,2020-01-06,https://en.wikichip.org/wiki/amd/ryzen_7/4800h,45.0,8,16.0
Ryzen 7 4800HS  - AMD,2020-03-16,https://en.wikichip.org/wiki/amd/ryzen_7/4800hs,35.0,8,16.0
Ryzen 7 4800U  - AMD,2020-01-06,https://en.wikichip.org/wiki/amd/ryzen_7/4800u,15.0,8,16.0
Ryzen 7 4980U  - AMD,2021-04-13,https://en.wikichip.org/wiki/amd/ryzen_7/4980u,15.0,8,16.0
Ryzen 7 5700G  - AMD,2021-04-13,https://en.wikichip.org/wiki/amd/ryzen_7/5700g,65.0,8,16.0
Ryzen 7 5700GE  - AMD,2021-04-13,https://en.wikichip.org/wiki/amd/ryzen_7/5700ge,35.0,8,16.0
Ryzen 7 5700U  - AMD,2021-01-12,https://en.wikichip.org/wiki/amd/ryzen_7/5700u,15.0,8,16.0
Ryzen 7 5800  - AMD,2021-01-12,https://en.wikichip.org/wiki/amd/ryzen_7/5800,65.0,8,16.0
Ryzen 7 5800H  - AMD,2021-01-12,https://en.wikichip.org/wiki/amd/ryzen_7/5800h,45.0,8,16.0
Ryzen 7 5800HS  - AMD,2021-01-12,https://en.wikichip.org/wiki/amd/ryzen_7/5800hs,35.0,8,16.0
Ryzen 7 5800U  - AMD,2021-01-12,https://en.wikichip.org/wiki/amd/ryzen_7/5800u,15.0,8,16.0
Ryzen 7 5800X  - AMD,2020-11-05,https://en.wikichip.org/wiki/amd/ryzen_7/5800x,105.0,8,16.0
Ryzen 7 5800X3D  - AMD,2022-04-20,https://en.wikichip.org/wiki/amd/ryzen_7/5800x3d,105.0,8,16.0
Ryzen 7 7700  - AMD,2023-01-10,https://en.wikichip.org/wiki/amd/ryzen_7/7700,65.0,8,16.0
Ryzen 7 7700X  - AMD,2022-09-27,https://en.wikichip.org/wiki/amd/ryzen_7/7700x,105.0,8,16.0
Ryzen 7 7800X3D  - AMD,,https://en.wikichip.org/wiki/amd/ryzen_7/7800x3d,120.0,8,16.0
Ryzen 7 PRO 1700  - AMD,,https://en.wikichip.org/wiki/amd/ryzen_7/pro_1700,65.0,8,16.0
Ryzen 7 PRO 1700X  - AMD,,https://en.wikichip.org/wiki/amd/ryzen_7/pro_1700x,95.0,8,16.0
Ryzen 7 PRO 2700  - AMD,2018-09-06,https://en.wikichip.org/wiki/amd/ryzen_7/pro_2700,65.0,8,16.0
Ryzen 7 PRO 2700U  - AMD,2018-01-08,https://en.wikichip.org/wiki/amd/ryzen_7/pro_2700u,15.0,4,8.0
Ryzen 7 PRO 2700X  - AMD,2018-09-06,https://en.wikichip.org/wiki/amd/ryzen_7/pro_2700x,105.0,8,16.0
Ryzen 7 PRO 3700  - AMD,2019-09-30,https://en.wikichip.org/wiki/amd/ryzen_7/pro_3700,65.0,8,16.0
Ryzen 7 PRO 3700U  - AMD,2019-04-08,https://en.wikichip.org/wiki/amd/ryzen_7/pro_3700u,15.0,4,8.0
Ryzen 7 PRO 4750G  - AMD,2020-07-21,https://en.wikichip.org/wiki/amd/ryzen_7/pro_4750g,65.0,8,16.0
Ryzen 7 PRO 4750GE  - AMD,2020-07-21,https://en.wikichip.org/wiki/amd/ryzen_7/pro_4750ge,35.0,8,16.0
Ryzen 7 PRO 4750U  - AMD,2020-05-07,https://en.wikichip.org/wiki/amd/ryzen_7/pro_4750u,15.0,8,16.0
Ryzen 7 PRO 5750G  - AMD,2021-06-01,https://en.wikichip.org/wiki/amd/ryzen_7/pro_5750g,65.0,8,16.0
Ryzen 7 PRO 5750GE  - AMD,2021-06-01,https://en.wikichip.org/wiki/amd/ryzen_7/pro_5750ge,35.0,8,16.0
Ryzen 7 PRO 5850U  - AMD,2021-03-16,https://en.wikichip.org/wiki/amd/ryzen_7/pro_5850u,15.0,8,16.0
Ryzen 9 3900  - AMD,2019-09-24,https://en.wikichip.org/wiki/amd/ryzen_9/3900,65.0,12,24.0
Ryzen 9 3900X  - AMD,2019-07-07,https://en.wikichip.org/wiki/amd/ryzen_9/3900x,105.0,12,24.0
Ryzen 9 3900XT  - AMD,2020-07-07,https://en.wikichip.org/wiki/amd/ryzen_9/3900xt,105.0,12,24.0
Ryzen 9 3950X  - AMD,2019-11-25,https://en.wikichip.org/wiki/amd/ryzen_9/3950x,105.0,16,32.0
Ryzen 9 4900H  - AMD,2020-03-16,https://en.wikichip.org/wiki/amd/ryzen_9/4900h,45.0,8,16.0
Ryzen 9 4900HS  - AMD,2020-03-16,https://en.wikichip.org/wiki/amd/ryzen_9/4900hs,35.0,8,16.0
Ryzen 9 5900  - AMD,2021-01-12,https://en.wikichip.org/wiki/amd/ryzen_9/5900,65.0,12,24.0
Ryzen 9 5900HS  - AMD,2021-01-12,https://en.wikichip.org/wiki/amd/ryzen_9/5900hs,35.0,8,16.0
Ryzen 9 5900HX  - AMD,2021-01-12,https://en.wikichip.org/wiki/amd/ryzen_9/5900hx,45.0,8,16.0
Ryzen 9 5900X  - AMD,2020-11-05,https://en.wikichip.org/wiki/amd/ryzen_9/5900x,105.0,12,24.0
Ryzen 9 5950X  - AMD,2020-11-05,https://en.wikichip.org/wiki/amd/ryzen_9/5950x,105.0,16,32.0
Ryzen 9 5980HS  - AMD,2021-01-12,https://en.wikichip.org/wiki/amd/ryzen_9/5980hs,35.0,8,16.0
Ryzen 9 5980HX  - AMD,2021-01-12,https://en.wikichip.org/wiki/amd/ryzen_9/5980hx,45.0,8,16.0
Ryzen 9 7950X3D  - AMD,2023-02-28,https://en.wikichip.org/wiki/amd/ryzen_9/7950x3d,120.0,16,32.0
Ryzen 9 PRO 3900  - AMD,2019-09-30,https://en.wikichip.org/wiki/amd/ryzen_9/pro_3900,65.0,12,24.0
Ryzen Embedded R1102G  - AMD,2020-02-25,https://en.wikichip.org/wiki/amd/ryzen_embedded/r1102g,6.0,2,2.0
Ryzen Embedded R1305G  - AMD,2020-02-25,https://en.wikichip.org/wiki/amd/ryzen_embedded/r1305g,8.0,2,4.0
Ryzen Embedded R1505G  - AMD,2019-04-16,https://en.wikichip.org/wiki/amd/ryzen_embedded/r1505g,15.0,2,4.0
Ryzen Embedded R1606G  - AMD,2019-04-16,https://en.wikichip.org/wiki/amd/ryzen_embedded/r1606g,15.0,2,4.0
Ryzen Embedded V1202B  - AMD,2018-02-21,https://en.wikichip.org/wiki/amd/ryzen_embedded/v1202b,15.0,2,4.0
Ryzen Embedded V1404I  - AMD,2018-12-01,https://en.wikichip.org/wiki/amd/ryzen_embedded/v1404i,15.0,4,8.0
Ryzen Embedded V1500B  - AMD,2018-12-01,https://en.wikichip.org/wiki/amd/ryzen_embedded/v1500b,16.0,4,8.0
Ryzen Embedded V1605B  - AMD,2018-02-21,https://en.wikichip.org/wiki/amd/ryzen_embedded/v1605b,15.0,4,8.0
Ryzen Embedded V1756B  - AMD,2018-02-21,https://en.wikichip.org/wiki/amd/ryzen_embedded/v1756b,45.0,4,8.0
Ryzen Embedded V1780B  - AMD,2018-12-01,https://en.wikichip.org/wiki/amd/ryzen_embedded/v1780b,45.0,4,8.0
Ryzen Embedded V1807B  - AMD,2018-02-21,https://en.wikichip.org/wiki/amd/ryzen_embedded/v1807b,45.0,4,8.0
Ryzen Embedded V2516  - AMD,2020-11-10,https://en.wikichip.org/wiki/amd/ryzen_embedded/v2516,15.0,6,12.0
Ryzen Embedded V2546  - AMD,2020-11-10,https://en.wikichip.org/wiki/amd/ryzen_embedded/v2546,45.0,6,12.0
Ryzen Embedded V2718  - AMD,2020-11-10,https://en.wikichip.org/wiki/amd/ryzen_embedded/v2718,15.0,8,16.0
Ryzen Embedded V2748  - AMD,2020-11-10,https://en.wikichip.org/wiki/amd/ryzen_embedded/v2748,45.0,8,16.0
Ryzen Threadripper 1900X  - AMD,2017-08-31,https://en.wikichip.org/wiki/amd/ryzen_threadripper/1900x,180.0,8,16.0
Ryzen Threadripper 1920X  - AMD,2017-08-10,https://en.wikichip.org/wiki/amd/ryzen_threadripper/1920x,180.0,12,24.0
Ryzen Threadripper 1950X  - AMD,2017-08-10,https://en.wikichip.org/wiki/amd/ryzen_threadripper/1950x,180.0,16,32.0
Ryzen Threadripper 2920X  - AMD,2018-10-29,https://en.wikichip.org/wiki/amd/ryzen_threadripper/2920x,180.0,12,24.0
Ryzen Threadripper 2950X  - AMD,2018-08-31,https://en.wikichip.org/wiki/amd/ryzen_threadripper/2950x,180.0,16,32.0
Ryzen Threadripper 2970WX  - AMD,2018-10-29,https://en.wikichip.org/wiki/amd/ryzen_threadripper/2970wx,250.0,24,48.0
Ryzen Threadripper 2990WX  - AMD,2018-08-13,https://en.wikichip.org/wiki/amd/ryzen_threadripper/2990wx,250.0,32,64.0
Ryzen Threadripper 3960X  - AMD,2019-11-25,https://en.wikichip.org/wiki/amd/ryzen_threadripper/3960x,280.0,24,48.0
Ryzen Threadripper 3970X  - AMD,2019-11-25,https://en.wikichip.org/wiki/amd/ryzen_threadripper/3970x,280.0,32,64.0
Ryzen Threadripper 3980X  - AMD,,https://en.wikichip.org/wiki/amd/ryzen_threadripper/3980x,280.0,48,96.0
Ryzen Threadripper 3990X  - AMD,2020-02-07,https://en.wikichip.org/wiki/amd/ryzen_threadripper/3990x,280.0,64,128.0
Ryzen Threadripper PRO 3945WX  - AMD,2020-07-14,https://en.wikichip.org/wiki/amd/ryzen_threadripper/pro_3945wx,280.0,12,24.0
Ryzen Threadripper PRO 3955WX  - AMD,2020-07-14,https://en.wikichip.org/wiki/amd/ryzen_threadripper/pro_3955wx,280.0,16,32.0
Ryzen Threadripper PRO 3975WX  - AMD,2020-07-14,https://en.wikichip.org/wiki/amd/ryzen_threadripper/pro_3975wx,280.0,32,64.0
Ryzen Threadripper PRO 3995WX  - AMD,2020-07-14,https://en.wikichip.org/wiki/amd/ryzen_threadripper/pro_3995wx,280.0,64,128.0
Ryzen Threadripper PRO 5945WX  - AMD,2022-03-08,https://en.wikichip.org/wiki/amd/ryzen_threadripper/pro_5945wx,280.0,12,24.0
Ryzen Threadripper PRO 5955WX  - AMD,2022-03-08,https://en.wikichip.org/wiki/amd/ryzen_threadripper/pro_5955wx,280.0,16,32.0
Ryzen Threadripper PRO 5965WX  - AMD,2022-03-08,https://en.wikichip.org/wiki/amd/ryzen_threadripper/pro_5965wx,280.0,24,48.0
Ryzen Threadripper PRO 5975WX  - AMD,2022-03-08,https://en.wikichip.org/wiki/amd/ryzen_threadripper/pro_5975wx,280.0,32,64.0
Ryzen Threadripper PRO 5995WX  - AMD,2022-03-08,https://en.wikichip.org/wiki/amd/ryzen_threadripper/pro_5995wx,280.0,64,128.0
SC2A11 - Socionext,2017-01-01,https://en.wikichip.org/wiki/socionext/sc2a11,5.0,24,24.0
Tegra Xavier  - Nvidia,2018-06-01,https://en.wikichip.org/wiki/nvidia/tegra/xavier,30.0,8,8.0
X-Gene 1 APM883204-X1  - AppliedMicro,2012-01-01,https://en.wikichip.org/wiki/apm/x-gene/apm883204-x1,45.0,4,4.0
X-Gene 1 APM883208-X1  - AppliedMicro,2012-01-01,https://en.wikichip.org/wiki/apm/x-gene/apm883208-x1,45.0,8,8.0
X-Gene 1 APM883408-X1  - AppliedMicro,2012-01-01,https://en.wikichip.org/wiki/apm/x-gene/apm883408-x1,45.0,8,8.0
X-Gene 2 APM883208-X2  - AppliedMicro,2015-03-01,https://en.wikichip.org/wiki/apm/x-gene/apm883208-x2,35.0,8,8.0
X-Gene 2 APM883408-X2  - AppliedMicro,2015-03-01,https://en.wikichip.org/wiki/apm/x-gene/apm883408-x2,35.0,8,8.0
X-Gene 3 APM883832-X3  - AppliedMicro,,https://en.wikichip.org/wiki/apm/x-gene/apm883832-x3,125.0,32,32.0
Xeon Bronze 3104  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_bronze/3104,85.0,6,6.0
Xeon Bronze 3106  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_bronze/3106,85.0,8,8.0
Xeon Bronze 3204  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_bronze/3204,85.0,6,6.0
Xeon D-1513N  - Intel,2017-07-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1513n,35.0,4,8.0
Xeon D-1518  - Intel,2015-03-09,https://en.wikichip.org/wiki/intel/xeon_d/d-1518,35.0,4,8.0
Xeon D-1520  - Intel,2015-03-09,https://en.wikichip.org/wiki/intel/xeon_d/d-1520,45.0,4,8.0
Xeon D-1521  - Intel,2015-11-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1521,45.0,4,8.0
Xeon D-1523N  - Intel,2017-07-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1523n,45.0,4,8.0
Xeon D-1527  - Intel,2015-11-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1527,35.0,4,8.0
Xeon D-1528  - Intel,2015-11-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1528,35.0,6,12.0
Xeon D-1529  - Intel,2016-04-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1529,20.0,4,8.0
Xeon D-1531  - Intel,2015-11-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1531,45.0,6,12.0
Xeon D-1533N  - Intel,2017-07-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1533n,45.0,6,12.0
Xeon D-1537  - Intel,2015-11-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1537,35.0,8,16.0
Xeon D-1539  - Intel,2016-04-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1539,35.0,8,16.0
Xeon D-1540  - Intel,2015-03-09,https://en.wikichip.org/wiki/intel/xeon_d/d-1540,45.0,8,16.0
Xeon D-1541  - Intel,2015-11-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1541,45.0,8,16.0
Xeon D-1543N  - Intel,2017-07-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1543n,45.0,8,16.0
Xeon D-1548  - Intel,2015-11-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1548,45.0,8,16.0
Xeon D-1553N  - Intel,2017-07-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1553n,65.0,8,16.0
Xeon D-1557  - Intel,2016-02-24,https://en.wikichip.org/wiki/intel/xeon_d/d-1557,45.0,12,24.0
Xeon D-1559  - Intel,2016-04-01,https://en.wikichip.org/wiki/intel/xeon_d/d-1559,45.0,12,24.0
Xeon D-1567  - Intel,2016-02-24,https://en.wikichip.org/wiki/intel/xeon_d/d-1567,65.0,12,24.0
Xeon D-1571  - Intel,2016-02-24,https://en.wikichip.org/wiki/intel/xeon_d/d-1571,45.0,16,32.0
Xeon D-1577  - Intel,2016-02-24,https://en.wikichip.org/wiki/intel/xeon_d/d-1577,45.0,16,32.0
Xeon D-1581  - Intel,2016-02-24,https://en.wikichip.org/wiki/intel/xeon_d/d-1581,65.0,16,32.0
Xeon D-1587  - Intel,2016-02-24,https://en.wikichip.org/wiki/intel/xeon_d/d-1587,65.0,16,32.0
Xeon D-1602  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_d/d-1602,27.0,2,4.0
Xeon D-1612  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_d/d-1612,22.0,4,8.0
Xeon D-1622  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_d/d-1622,40.0,4,8.0
Xeon D-1623N  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_d/d-1623n,35.0,4,8.0
Xeon D-1627  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_d/d-1627,45.0,4,8.0
Xeon D-1632  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_d/d-1632,30.0,8,16.0
Xeon D-1633N  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_d/d-1633n,45.0,6,12.0
Xeon D-1637  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_d/d-1637,55.0,6,12.0
Xeon D-1649N  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_d/d-1649n,45.0,8,16.0
Xeon D-1653N  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_d/d-1653n,65.0,8,16.0
Xeon D-2123IT  - Intel,2018-02-07,https://en.wikichip.org/wiki/intel/xeon_d/d-2123it,60.0,4,8.0
Xeon D-2141I  - Intel,2018-02-07,https://en.wikichip.org/wiki/intel/xeon_d/d-2141i,65.0,8,16.0
Xeon D-2142IT  - Intel,2018-02-07,https://en.wikichip.org/wiki/intel/xeon_d/d-2142it,65.0,8,16.0
Xeon D-2143IT  - Intel,2018-02-07,https://en.wikichip.org/wiki/intel/xeon_d/d-2143it,65.0,8,16.0
Xeon D-2145NT  - Intel,2018-02-07,https://en.wikichip.org/wiki/intel/xeon_d/d-2145nt,65.0,8,16.0
Xeon D-2146NT  - Intel,2018-02-07,https://en.wikichip.org/wiki/intel/xeon_d/d-2146nt,80.0,8,16.0
Xeon D-2161I  - Intel,2018-02-07,https://en.wikichip.org/wiki/intel/xeon_d/d-2161i,90.0,12,24.0
Xeon D-2163IT  - Intel,2018-02-07,https://en.wikichip.org/wiki/intel/xeon_d/d-2163it,75.0,12,24.0
Xeon D-2166NT  - Intel,2018-02-07,https://en.wikichip.org/wiki/intel/xeon_d/d-2166nt,85.0,12,24.0
Xeon D-2173IT  - Intel,2018-02-07,https://en.wikichip.org/wiki/intel/xeon_d/d-2173it,70.0,14,28.0
Xeon D-2177NT  - Intel,2018-02-07,https://en.wikichip.org/wiki/intel/xeon_d/d-2177nt,105.0,14,28.0
Xeon D-2183IT  - Intel,2018-02-07,https://en.wikichip.org/wiki/intel/xeon_d/d-2183it,100.0,16,32.0
Xeon D-2187NT  - Intel,2018-02-07,https://en.wikichip.org/wiki/intel/xeon_d/d-2187nt,110.0,16,32.0
